Drug_ID,smiles,value,source,dataset,smiles,value,smiles.3,value.3,smiles.2,value.2,smiles.1,value.1,assay_type,smiles.4,molecule_chembl_id,standard_type,standard_units,value.4,type,units,query_label,query_standard_type,units_hint,smiles,value
,,,,ChEMBL,,3.89,,,,,,,A,,CHEMBL351636,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),Cc1cc(=O)oc2c3c(c(CO)cc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,3.89
,,,,ChEMBL,,473.0000000000001,,,,,,,A,,CHEMBL167367,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),COc1ccc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccccc4)o3)CC2)cc1S(N)(=O)=O,0.473
,,,,ChEMBL,,0.7,,,,,,,A,,CHEMBL356065,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCC1CCN(C(=N)N)CC1,0.7
,,,,ChEMBL,,18.5,,,,,,,A,,CHEMBL423448,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),Cc1c(CO)c(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,18.5
,,,,ChEMBL,,10.1,,,,,,,A,,CHEMBL431573,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),Cc1cc(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,10.1
,,,,ChEMBL,,152.6,,,,,,,A,,CHEMBL322316,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),CC/N=C(\S)SC1OC(CO)C(O)C(O)C1O,0.1526
,,,,ChEMBL,,2857.0,,,,,,,A,,CHEMBL352358,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),CNC(=O)CN(C)S(=O)(=O)c1cc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccc(F)cc4)o3)CC2)ccc1OC,2.857
,,,,ChEMBL,,330.0,,,,,,,A,,CHEMBL267336,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),COc1ccc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccc(F)cc4)o3)CC2)cc1S(N)(=O)=O,0.33
,,,,ChEMBL,,2757.0,,,,,,,A,,CHEMBL263269,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),CNC(=O)CN(C)S(=O)(=O)c1cc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccccc4)o3)CC2)ccc1OC,2.757
,,,,ChEMBL,,610.4,,,,,,,A,,CHEMBL1159495,Vdss,L.kg-1,,Vss,ml kg-1,volume_distribution,VDss,(L/kg|L),CC/N=C(\S)SC1OC(CO)C(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)C1O,0.6104
,,,,ChEMBL,,14.51,,,,,,,A,,CHEMBL545711,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),Cl.S/C(=N\CCc1ccccn1)c1cccnc1S,14.51
,,,,ChEMBL,,0.18,,,,,,,A,,CHEMBL177033,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.18
,,,,ChEMBL,,3.9,,,,,,,A,,CHEMBL20598,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC(O)(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccc(F)cc1,3.9
,,,,ChEMBL,,0.2,,,,,,,A,,CHEMBL176604,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,0.2
,,,,ChEMBL,,0.15,,,,,,,A,,CHEMBL366868,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.15
,,,,ChEMBL,,0.73,,,,,,,A,,CHEMBL440554,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.73
,,,,ChEMBL,,0.21,,,,,,,A,,CHEMBL176933,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.21
,,,,ChEMBL,,2.2,,,,,,,A,,CHEMBL21117,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,2.2
,,,,ChEMBL,,0.25,,,,,,,A,,CHEMBL173630,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.25
,,,,ChEMBL,,0.53,,,,,,,A,,CHEMBL172090,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.53
,,,,ChEMBL,,0.8,,,,,,,A,,CHEMBL160079,Vdss,hr,,Vdss,hr,volume_distribution,VDss,(L/kg|L),CCCS(=O)(=O)c1cc(NC(Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)O)ncn1,0.8
,,,,ChEMBL,,0.64,,,,,,,A,,CHEMBL174457,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.64
,,,,ChEMBL,,0.13,,,,,,,A,,CHEMBL172806,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(OC)c(OC)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.13
,,,,ChEMBL,,0.22,,,,,,,A,,CHEMBL174214,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(C(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.22
,,,,ChEMBL,,0.15,,,,,,,A,,CHEMBL368204,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.15
,,,,ChEMBL,,3.3,,,,,,,A,,CHEMBL20453,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,3.3
,,,,ChEMBL,,0.16,,,,,,,A,,CHEMBL176850,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2cccc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.16
,,,,ChEMBL,,0.13,,,,,,,A,,CHEMBL367169,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.13
,,,,ChEMBL,,0.4,,,,,,,A,,CHEMBL368309,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,0.4
,,,,ChEMBL,,4.6,,,,,,,A,,CHEMBL367461,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,4.6
,,,,ChEMBL,,0.1,,,,,,,A,,CHEMBL176459,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.1
,,,,ChEMBL,,0.33,,,,,,,A,,CHEMBL367246,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C#N)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.33
,,,,ChEMBL,,0.12,,,,,,,A,,CHEMBL367987,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.12
,,,,ChEMBL,,9400.0,,,,,,,A,,CHEMBL410890,Vdss,L.kg-1,,Vdss,ml kg-1,volume_distribution,VDss,(L/kg|L),NCCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,9.4
,,,,ChEMBL,,0.05,,,,,,,A,,CHEMBL366871,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.05
,,,,ChEMBL,,0.35,,,,,,,A,,CHEMBL170829,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.35
,,,,ChEMBL,,6.1,,,,,,,A,,CHEMBL21106,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,6.1
,,,,ChEMBL,,11.19,,,,,,,A,,CHEMBL538762,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CN(C)CC/N=C(\S)c1cccnc1S.Cl,11.19
,,,,ChEMBL,,0.07,,,,,,,A,,CHEMBL369059,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.07
,,,,ChEMBL,,0.15,,,,,,,A,,CHEMBL367700,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,0.15
,,,,ChEMBL,,0.31,,,,,,,A,,CHEMBL176980,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(C)(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.31
,,,,ChEMBL,,0.15,,,,,,,A,,CHEMBL279992,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.15
,,,,ChEMBL,,0.9,,,,,,,A,,CHEMBL351615,Vdss,hr,,Vdss,hr,volume_distribution,VDss,(L/kg|L),COc1cccc(OC)c1-c1ccc(CC(Nc2cccc(S(=O)(=O)N3CCCC3)c2)C(=O)O)cc1,0.9
,,,,ChEMBL,,4.17,,,,,,,A,,CHEMBL292710,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),OCC/N=C(\S)c1cccnc1S,4.17
,,,,ChEMBL,,0.17,,,,,,,A,,CHEMBL366328,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(C)(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.17
,,,,ChEMBL,,1.9,,,,,,,A,,CHEMBL280716,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,1.9
,,,,ChEMBL,,0.14,,,,,,,A,,CHEMBL172296,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.14
,,,,ChEMBL,,0.27,,,,,,,A,,CHEMBL176426,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.27
,,,,ChEMBL,,0.21,,,,,,,A,,CHEMBL176571,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.21
,,,,ChEMBL,,0.15,,,,,,,A,,CHEMBL174004,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.15
,,,,ChEMBL,,0.53,,,,,,,A,,CHEMBL368329,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,0.53
,,,,ChEMBL,,1.28,,,,,,,A,,CHEMBL62865,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCCCCCC/N=C(\S)c1cccnc1S,1.28
,,,,ChEMBL,,1.6,,,,,,,A,,CHEMBL173091,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(OC(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,1.6
,,,,ChEMBL,,0.93,,,,,,,A,,CHEMBL61322,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CC/N=C(\S)c1cccnc1S,0.93
,,,,ChEMBL,,0.86,,,,,,,A,,CHEMBL427493,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CCn1nc(Cc2ccc(C(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.86
,,,,ChEMBL,,0.14,,,,,,,A,,CHEMBL446893,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCO[C@@H](Cc1ccc(OC/C=C/C#Cc2ccccc2)cc1)C(=O)O,0.14
,,,,ChEMBL,,1.5,,,,,,,A,,CHEMBL326369,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOC1,1.5
,,,,ChEMBL,,0.45,,,,,,,A,,CHEMBL312137,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,0.45
,,,,ChEMBL,,0.57,,,,,,,A,,CHEMBL502560,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3cncn3C2)C1=O,0.57
,,,,ChEMBL,,0.04,,,,,,,A,,CHEMBL147721,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCO[C@@H](Cc1ccc(OC/C=C/C#Cc2ccc(C#C/C=C/COc3ccc(C[C@H](OCC)C(=O)O)cc3)cc2)cc1)C(=O)O,0.04
,,,,ChEMBL,,6.36,,,,,,,A,,CHEMBL21145,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc(CO)cc1,6.36
,,,,ChEMBL,,0.16,,,,,,,A,,CHEMBL345009,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCO[C@@H](Cc1ccc(OC/C=C/C#Cc2cccc(C#C/C=C/COc3ccc(C[C@H](OCC)C(=O)O)cc3)c2)cc1)C(=O)O,0.16
,,,,ChEMBL,,2.1,,,,,,,A,,CHEMBL321257,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,2.1
,,,,ChEMBL,,2.8,,,,,,,A,,CHEMBL4524115,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)C[C@H]2CC[C@@H](C1)O2,2.8
,,,,ChEMBL,,0.25,,,,,,,A,,CHEMBL525368,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CN1CCc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@H]1C2=O,0.25
,,,,ChEMBL,,0.16,,,,,,,A,,CHEMBL144489,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCO[C@@H](Cc1ccc(OC/C=C(\C)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O,0.16
,,,,ChEMBL,,9.8,,,,,,,A,,CHEMBL285417,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C1N(Cc2cccc(CO)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(CO)c1,9.8
,,,,ChEMBL,,0.21,,,,,,,A,,CHEMBL312121,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CCC1C2=O,0.21
,,,,ChEMBL,,0.26,,,,,,,A,,CHEMBL22164,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCC(Cc1ccccc1)c1cc(O)c(C(CC)c2ccccc2)c(=O)o1,0.26
,,,,ChEMBL,,3.2,,,,,,,A,,CHEMBL2111754,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCCOC1,3.2
,,,,ChEMBL,,1.5,,,,,,,A,,CHEMBL4524116,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C[C@H]2CC[C@@H](C1)O2,1.5
,,,,ChEMBL,,2.4,,,,,,,A,,CHEMBL53710,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),COc1ccc(Cn2cc(C)c3ccc(C(=O)Nc4c(Cl)cncc4Cl)cc32)cc1,2.4
,,,,ChEMBL,,1.9,,,,,,,A,,CHEMBL111856,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,1.9
,,,,ChEMBL,,5.8,,,,,,,A,,CHEMBL116219,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOC1,5.8
,,,,ChEMBL,,0.27,,,,,,,A,,CHEMBL526466,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,0.27
,,,,ChEMBL,,0.08,,,,,,,A,,CHEMBL144112,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCO[C@@H](Cc1ccc(OC/C=C(\C)c2ccc(-c3ccc(/C(C)=C/COc4ccc(C[C@H](OCC)C(=O)O)cc4)cc3)cc2)cc1)C(=O)O,0.08
,,,,ChEMBL,,0.5,,,,,,,A,,CHEMBL526656,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,0.5
,,,,ChEMBL,,0.34,,,,,,,A,,CHEMBL516874,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@@H](NCc3cncn3C2)C1=O,0.34
,,,,ChEMBL,,1.4,,,,,,,A,,CHEMBL23038,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1,1.4
,,,,ChEMBL,,0.42,,,,,,,A,,CHEMBL496879,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O,0.42
,,,,ChEMBL,,1.6,,,,,,,A,,CHEMBL2111753,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCCOC1,1.6
,,,,ChEMBL,,0.19,,,,,,,A,,CHEMBL523080,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NC(=O)Cc3cncn3C2)C1=O,0.19
,,,,ChEMBL,,0.36,,,,,,,A,,CHEMBL525369,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCC3)N1CC[C@@H](NCc3cncn3C2)C1=O,0.36
,,,,ChEMBL,,0.57,,,,,,,A,,CHEMBL80702,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NCCc3cncn3C2)C1=O,0.57
,,,,ChEMBL,,3.04,,,,,,,A,,CHEMBL431831,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CC(C)(O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)(C)O)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,3.04
,,,,ChEMBL,,0.34,,,,,,,A,,CHEMBL53821,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NCc3cncn3C2)C1=O,0.34
,,,,ChEMBL,,0.69,,,,,,,A,,CHEMBL78742,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),CC1c2ccc(C#N)c(c2)Oc2cccc(c2)CN2CCC(NCc3cncn31)C2=O,0.69
,,,,ChEMBL,,0.53,,,,,,,A,,CHEMBL311561,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1ccc(Br)c(c1)CN1CCC(NCc3cncn3C2)C1=O,0.53
,,,,ChEMBL,,0.61,,,,,,,A,,CHEMBL310586,Vdss,L.kg-1,,Vdss,l kg-1,volume_distribution,VDss,(L/kg|L),N#Cc1ccc2cc1Oc1cccc(c1)-c1ccccc1N1CCC(NCc3cncn3C2)C1=O,0.61
,,,,ChEMBL,,4.68,,,,,,,A,,CHEMBL164261,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21,4.68
,,,,ChEMBL,,0.6,,,,,,,A,,CHEMBL323337,Vdss,L.kg-1,,Vss,l kg-1,volume_distribution,VDss,(L/kg|L),CC(=O)NC[C@H]1CC(c2ccc(N3CCOCC3)c(F)c2)=NO1,0.6
