Drug_ID,Drug,Y,source,dataset
CHEMBL3301673,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1,22.0,half_life_obach,TDC
CHEMBL13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,25.0,half_life_obach,TDC
CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,25.0,half_life_obach,TDC
CHEMBL499808,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,27.0,half_life_obach,TDC
CHEMBL138225,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,27.0,half_life_obach,TDC
CHEMBL877,NC[C@H]1CC[C@H](C(=O)O)CC1,2.3,half_life_obach,TDC
CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,3.1,half_life_obach,TDC
CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,6.6,half_life_obach,TDC
CHEMBL359164,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,82.0,half_life_obach,TDC
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,120.0,half_life_obach,TDC
CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,200.0,half_life_obach,TDC
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,820.0,half_life_obach,TDC
CHEMBL444633,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,37.0,half_life_obach,TDC
CHEMBL1101,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,24.0,half_life_obach,TDC
CHEMBL1614651,NCCCNc1ccc2c(CNCCO)nn3c4c(O)ccc(O)c4c(=O)c1c23,32.0,half_life_obach,TDC
CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,14.0,half_life_obach,TDC
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,3.9,half_life_obach,TDC
CHEMBL862,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,15.0,half_life_obach,TDC
CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,16.0,half_life_obach,TDC
CHEMBL1201752,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,17.0,half_life_obach,TDC
CHEMBL639,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,22.0,half_life_obach,TDC
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,25.0,half_life_obach,TDC
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1.2,half_life_obach,TDC
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,5.2,half_life_obach,TDC
CHEMBL206025,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,5.2,half_life_obach,TDC
CHEMBL766,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,0.86,half_life_obach,TDC
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,2.2,half_life_obach,TDC
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,5.0,half_life_obach,TDC
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,3.7,half_life_obach,TDC
CHEMBL468,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,4.7,half_life_obach,TDC
CHEMBL185073,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,1.9,half_life_obach,TDC
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.9,half_life_obach,TDC
CHEMBL36633,NC(=O)CN1CC(O)CC1=O,7.5,half_life_obach,TDC
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,8.8,half_life_obach,TDC
CHEMBL1614636,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@]21C,0.65,half_life_obach,TDC
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,7.1,half_life_obach,TDC
CHEMBL649,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,9.2,half_life_obach,TDC
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.4,half_life_obach,TDC
CHEMBL3991199,C[C@@](O)(/C=C/[C@@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)/C=C\C=C/C=C/CO)OP(=O)(O)O,1.5,half_life_obach,TDC
CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1.5,half_life_obach,TDC
CHEMBL1614658,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.6,half_life_obach,TDC
CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1.1,half_life_obach,TDC
CHEMBL1521,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1.1,half_life_obach,TDC
CHEMBL444929,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](NCCCNCCCCN)C[C@@H]1C[C@H]3O)OS(=O)(=O)O,9.5,half_life_obach,TDC
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,9.6,half_life_obach,TDC
CHEMBL1086218,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,10.0,half_life_obach,TDC
CHEMBL3545252,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.O.O.O,11.0,half_life_obach,TDC
CHEMBL76370,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,11.0,half_life_obach,TDC
CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,12.0,half_life_obach,TDC
CHEMBL652,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,12.0,half_life_obach,TDC
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.76,half_life_obach,TDC
CHEMBL1201195,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1.5,half_life_obach,TDC
CHEMBL339323,CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,0.96,half_life_obach,TDC
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,1.3,half_life_obach,TDC
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,4.8,half_life_obach,TDC
CHEMBL1614659,COc1cc(CC(=O)NCC(=O)N(CCC(=O)O)Cc2ccc(CO)c(CO)c2)ccc1NC(=O)Nc1ccccc1C,1.6,half_life_obach,TDC
CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,3.9,half_life_obach,TDC
CHEMBL450449,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,44.0,half_life_obach,TDC
CHEMBL523,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,46.0,half_life_obach,TDC
CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,30.0,half_life_obach,TDC
CHEMBL376140,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,48.0,half_life_obach,TDC
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,1200.0,half_life_obach,TDC
CHEMBL109,CCCC(CCC)C(=O)O,12.0,half_life_obach,TDC
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,18.0,half_life_obach,TDC
CHEMBL1230227,C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)O[C@H]2C)C[C@H](N)[C@@H]1O,21.0,half_life_obach,TDC
CHEMBL83063,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,2.6,half_life_obach,TDC
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,30.0,half_life_obach,TDC
CHEMBL1096237,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,31.0,half_life_obach,TDC
CHEMBL1541,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,3.2,half_life_obach,TDC
CHEMBL1572,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,3.2,half_life_obach,TDC
CHEMBL820,CS(=O)(=O)OCCCCOS(C)(=O)=O,3.4,half_life_obach,TDC
CHEMBL3707182,C=C[C@@]1(O)C[N+]2(C)CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,6.7,half_life_obach,TDC
CHEMBL1614648,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OS(=O)(=O)O)ccc4[C@H]3CC[C@@]21C,8.4,half_life_obach,TDC
CHEMBL657,CN(C)CCOC(c1ccccc1)c1ccccc1,9.3,half_life_obach,TDC
CHEMBL1614647,C#C[C@]1(OS(=O)(=O)O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,9.3,half_life_obach,TDC
CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,10.0,half_life_obach,TDC
CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,10.0,half_life_obach,TDC
CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],11.0,half_life_obach,TDC
CHEMBL170,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,11.0,half_life_obach,TDC
CHEMBL343448,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,11.0,half_life_obach,TDC
CHEMBL924,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,11.0,half_life_obach,TDC
CHEMBL560976,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,2.4,half_life_obach,TDC
CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,2.4,half_life_obach,TDC
CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.84,half_life_obach,TDC
CHEMBL2103764,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,2.1,half_life_obach,TDC
CHEMBL64360,Cc1cc(-n2cccc2)c(S(C)(=O)=O)cc1C(=O)N=C(N)N,2.2,half_life_obach,TDC
CHEMBL905,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,2.2,half_life_obach,TDC
CHEMBL1739,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],5.1,half_life_obach,TDC
CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,38.0,half_life_obach,TDC
CHEMBL123558,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,79.0,half_life_obach,TDC
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1.4,half_life_obach,TDC
CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5.6,half_life_obach,TDC
CHEMBL1431,CN(C)C(=N)NC(=N)N,1.7,half_life_obach,TDC
CHEMBL1189679,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,39.0,half_life_obach,TDC
CHEMBL465026,CN1CCOC(c2ccccc2)c2ccccc2C1,5.0,half_life_obach,TDC
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1.4,half_life_obach,TDC
CHEMBL539216,CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,1.4,half_life_obach,TDC
CHEMBL18116,Cc1cccc(N2CC(CO)OC2=O)c1,1.6,half_life_obach,TDC
CHEMBL65794,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,1.7,half_life_obach,TDC
CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.9,half_life_obach,TDC
CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,1.9,half_life_obach,TDC
CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,2.0,half_life_obach,TDC
CHEMBL916,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,1.6,half_life_obach,TDC
CHEMBL1502,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,1.9,half_life_obach,TDC
CHEMBL1330,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,1.4,half_life_obach,TDC
CHEMBL221572,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,2.5,half_life_obach,TDC
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,38.0,half_life_obach,TDC
CHEMBL1738,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,2.5,half_life_obach,TDC
CHEMBL207197,NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,2.5,half_life_obach,TDC
CHEMBL1180293,C=CC[N+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,3.6,half_life_obach,TDC
CHEMBL17350,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,3.7,half_life_obach,TDC
CHEMBL2303613,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,4.2,half_life_obach,TDC
CHEMBL10316,c1ccc2c(c1)OCC(C1=NCCN1)O2,4.2,half_life_obach,TDC
CHEMBL1614654,CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1NC,4.4,half_life_obach,TDC
CHEMBL119625,O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21,0.78,half_life_obach,TDC
CHEMBL996,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.81,half_life_obach,TDC
CHEMBL893,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0.88,half_life_obach,TDC
CHEMBL422037,CN(C)/N=N/c1ccc(C(=O)O)cc1,2.5,half_life_obach,TDC
CHEMBL35,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.5,half_life_obach,TDC
CHEMBL64,NNC(=O)c1ccncc1,1.0,half_life_obach,TDC
CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,1.1,half_life_obach,TDC
CHEMBL188921,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,3.3,half_life_obach,TDC
CHEMBL520642,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,3.3,half_life_obach,TDC
CHEMBL1537,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1.2,half_life_obach,TDC
CHEMBL285347,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,1.1,half_life_obach,TDC
CHEMBL27193,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,3.3,half_life_obach,TDC
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.8,half_life_obach,TDC
CHEMBL210952,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.7,half_life_obach,TDC
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.7,half_life_obach,TDC
CHEMBL681,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,3.5,half_life_obach,TDC
CHEMBL650,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,2.3,half_life_obach,TDC
CHEMBL1725,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,2.6,half_life_obach,TDC
CHEMBL133266,CC(C)(C)[C@]1(O)CC2OC(=O)CC23C(=O)OC2OC(=O)[C@H](O)C231,3.2,half_life_obach,TDC
CHEMBL600,CC(=O)N[C@@H](CS)C(=O)O,5.5,half_life_obach,TDC
CHEMBL22242,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,5.5,half_life_obach,TDC
CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,5.8,half_life_obach,TDC
CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1.7,half_life_obach,TDC
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1.8,half_life_obach,TDC
CHEMBL70,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,2.0,half_life_obach,TDC
CHEMBL47072,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,2.3,half_life_obach,TDC
CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2.4,half_life_obach,TDC
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,58.0,half_life_obach,TDC
CHEMBL302795,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,67.0,half_life_obach,TDC
CHEMBL485,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,4.0,half_life_obach,TDC
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1.3,half_life_obach,TDC
CHEMBL389621,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.6,half_life_obach,TDC
CHEMBL188185,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,2.0,half_life_obach,TDC
CHEMBL607,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,7.9,half_life_obach,TDC
CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1.2,half_life_obach,TDC
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0.8,half_life_obach,TDC
CHEMBL306713,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCOC(N)=O)S[C@H]12,0.8,half_life_obach,TDC
CHEMBL1518,CCCc1cc(=O)[nH]c(=S)[nH]1,1.3,half_life_obach,TDC
CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,4.3,half_life_obach,TDC
CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,4.8,half_life_obach,TDC
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,9.4,half_life_obach,TDC
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,7.9,half_life_obach,TDC
CHEMBL3,CN1CCC[C@H]1c1cccnc1,2.0,half_life_obach,TDC
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,9.0,half_life_obach,TDC
CHEMBL1220,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,13.0,half_life_obach,TDC
CHEMBL576127,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,14.0,half_life_obach,TDC
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,18.0,half_life_obach,TDC
CHEMBL277062,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,21.0,half_life_obach,TDC
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,22.0,half_life_obach,TDC
CHEMBL644,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,23.0,half_life_obach,TDC
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,26.0,half_life_obach,TDC
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,26.0,half_life_obach,TDC
CHEMBL282686,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,45.0,half_life_obach,TDC
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,13.0,half_life_obach,TDC
CHEMBL1201182,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,18.0,half_life_obach,TDC
