chembl_id,drug_name,parameter,value,unit,dataset
CHEMBL460395,,caco2_permeability_cm_s,27.0,normalized,ChEMBL
CHEMBL460395,,caco2_permeability_cm_s,12.0,normalized,ChEMBL
CHEMBL460395,,caco2_permeability_cm_s,14.0,normalized,ChEMBL
CHEMBL460395,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,53.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,42.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,55.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,19.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,16.0,normalized,ChEMBL
CHEMBL462522,,caco2_permeability_cm_s,17.0,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,8.5,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,4.2,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,7.0,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,3.0,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,7.0,normalized,ChEMBL
CHEMBL457023,,caco2_permeability_cm_s,5.0,normalized,ChEMBL
CHEMBL505147,,caco2_permeability_cm_s,40.0,normalized,ChEMBL
CHEMBL523315,,caco2_permeability_cm_s,9.0,normalized,ChEMBL
CHEMBL505147,,caco2_permeability_cm_s,41.0,normalized,ChEMBL
CHEMBL523315,,caco2_permeability_cm_s,15.0,normalized,ChEMBL
CHEMBL479835,,caco2_permeability_cm_s,1.04,normalized,ChEMBL
CHEMBL458224,,caco2_permeability_cm_s,70.0,normalized,ChEMBL
CHEMBL503960,,caco2_permeability_cm_s,26.76,normalized,ChEMBL
CHEMBL518958,,caco2_permeability_cm_s,19.0,normalized,ChEMBL
CHEMBL1090,,caco2_permeability_cm_s,0.083,normalized,ChEMBL
CHEMBL515278,,caco2_permeability_cm_s,1.026,normalized,ChEMBL
CHEMBL475035,,caco2_permeability_cm_s,0.601,normalized,ChEMBL
CHEMBL474055,,caco2_permeability_cm_s,0.668,normalized,ChEMBL
CHEMBL484340,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL541167,,caco2_permeability_cm_s,3.0,normalized,ChEMBL
CHEMBL541167,,caco2_permeability_cm_s,14.0,normalized,ChEMBL
CHEMBL541167,,caco2_permeability_cm_s,1010.0,normalized,ChEMBL
CHEMBL541167,,caco2_permeability_cm_s,21.0,normalized,ChEMBL
CHEMBL524129,,caco2_permeability_cm_s,20.0,normalized,ChEMBL
CHEMBL490909,,caco2_permeability_cm_s,116.0,normalized,ChEMBL
CHEMBL450642,,caco2_permeability_cm_s,0.8,normalized,ChEMBL
CHEMBL492602,,caco2_permeability_cm_s,1.1,normalized,ChEMBL
CHEMBL495469,,caco2_permeability_cm_s,1.5,normalized,ChEMBL
CHEMBL457061,,caco2_permeability_cm_s,101.0,normalized,ChEMBL
CHEMBL491928,,caco2_permeability_cm_s,45.0,normalized,ChEMBL
CHEMBL491113,,caco2_permeability_cm_s,131.0,normalized,ChEMBL
CHEMBL491942,,caco2_permeability_cm_s,118.0,normalized,ChEMBL
CHEMBL491100,,caco2_permeability_cm_s,169.0,normalized,ChEMBL
CHEMBL490121,,caco2_permeability_cm_s,16.0,normalized,ChEMBL
CHEMBL523281,,caco2_permeability_cm_s,0.8,normalized,ChEMBL
CHEMBL510624,,caco2_permeability_cm_s,6.0,normalized,ChEMBL
CHEMBL524129,,caco2_permeability_cm_s,12.0,normalized,ChEMBL
CHEMBL490909,,caco2_permeability_cm_s,39.0,normalized,ChEMBL
CHEMBL450642,,caco2_permeability_cm_s,0.8,normalized,ChEMBL
CHEMBL492602,,caco2_permeability_cm_s,1.3,normalized,ChEMBL
CHEMBL495469,,caco2_permeability_cm_s,1.8,normalized,ChEMBL
CHEMBL457061,,caco2_permeability_cm_s,63.0,normalized,ChEMBL
CHEMBL491928,,caco2_permeability_cm_s,16.0,normalized,ChEMBL
CHEMBL491113,,caco2_permeability_cm_s,31.0,normalized,ChEMBL
CHEMBL491942,,caco2_permeability_cm_s,48.0,normalized,ChEMBL
CHEMBL491100,,caco2_permeability_cm_s,59.0,normalized,ChEMBL
CHEMBL490121,,caco2_permeability_cm_s,13.0,normalized,ChEMBL
CHEMBL523281,,caco2_permeability_cm_s,3.3,normalized,ChEMBL
CHEMBL510624,,caco2_permeability_cm_s,30.0,normalized,ChEMBL
CHEMBL524129,,caco2_permeability_cm_s,73.0,normalized,ChEMBL
CHEMBL490909,,caco2_permeability_cm_s,530.0,normalized,ChEMBL
CHEMBL450642,,caco2_permeability_cm_s,50.0,normalized,ChEMBL
CHEMBL522826,,caco2_permeability_cm_s,22.0,normalized,ChEMBL
CHEMBL492602,,caco2_permeability_cm_s,41.0,normalized,ChEMBL
CHEMBL495469,,caco2_permeability_cm_s,80.0,normalized,ChEMBL
CHEMBL457061,,caco2_permeability_cm_s,424.0,normalized,ChEMBL
CHEMBL491928,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL491113,,caco2_permeability_cm_s,340.0,normalized,ChEMBL
CHEMBL491942,,caco2_permeability_cm_s,653.0,normalized,ChEMBL
CHEMBL491100,,caco2_permeability_cm_s,693.0,normalized,ChEMBL
CHEMBL490121,,caco2_permeability_cm_s,250.0,normalized,ChEMBL
CHEMBL523281,,caco2_permeability_cm_s,360.0,normalized,ChEMBL
CHEMBL510624,,caco2_permeability_cm_s,900.0,normalized,ChEMBL
CHEMBL522826,,caco2_permeability_cm_s,0.9,normalized,ChEMBL
CHEMBL524129,,caco2_permeability_cm_s,9.0,normalized,ChEMBL
CHEMBL490909,,caco2_permeability_cm_s,18.0,normalized,ChEMBL
CHEMBL450642,,caco2_permeability_cm_s,1.6,normalized,ChEMBL
CHEMBL522826,,caco2_permeability_cm_s,2.0,normalized,ChEMBL
CHEMBL492602,,caco2_permeability_cm_s,2.9,normalized,ChEMBL
CHEMBL495469,,caco2_permeability_cm_s,3.9,normalized,ChEMBL
CHEMBL457061,,caco2_permeability_cm_s,29.0,normalized,ChEMBL
CHEMBL491928,,caco2_permeability_cm_s,28.0,normalized,ChEMBL
CHEMBL491113,,caco2_permeability_cm_s,15.0,normalized,ChEMBL
CHEMBL491942,,caco2_permeability_cm_s,26.0,normalized,ChEMBL
CHEMBL491100,,caco2_permeability_cm_s,30.0,normalized,ChEMBL
CHEMBL490121,,caco2_permeability_cm_s,12.0,normalized,ChEMBL
CHEMBL523281,,caco2_permeability_cm_s,11.0,normalized,ChEMBL
CHEMBL510624,,caco2_permeability_cm_s,39.0,normalized,ChEMBL
CHEMBL522826,,caco2_permeability_cm_s,1.2,normalized,ChEMBL
CHEMBL232104,,caco2_permeability_cm_s,1.1,normalized,ChEMBL
CHEMBL234579,,caco2_permeability_cm_s,0.7,normalized,ChEMBL
CHEMBL460522,,caco2_permeability_cm_s,0.2,normalized,ChEMBL
CHEMBL393326,,caco2_permeability_cm_s,0.2,normalized,ChEMBL
CHEMBL234578,,caco2_permeability_cm_s,0.3,normalized,ChEMBL
CHEMBL232526,,caco2_permeability_cm_s,0.2,normalized,ChEMBL
CHEMBL392233,,caco2_permeability_cm_s,2.3,normalized,ChEMBL
CHEMBL192244,,caco2_permeability_cm_s,1.6,normalized,ChEMBL
CHEMBL394147,,caco2_permeability_cm_s,8.0,normalized,ChEMBL
CHEMBL428712,,caco2_permeability_cm_s,12.4,normalized,ChEMBL
CHEMBL27,,caco2_permeability_cm_s,28.9,normalized,ChEMBL
CHEMBL1790041,,caco2_permeability_cm_s,0.3,normalized,ChEMBL
CHEMBL159,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL392237,,caco2_permeability_cm_s,7.5,normalized,ChEMBL
CHEMBL231662,,caco2_permeability_cm_s,15.5,normalized,ChEMBL
CHEMBL232523,,caco2_permeability_cm_s,2.6,normalized,ChEMBL
CHEMBL233941,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL429443,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL399827,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL394085,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL394086,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL234151,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL437565,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL393970,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL394407,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL234359,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL394696,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL392235,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL265603,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL411803,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL232122,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL231805,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL233921,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL398057,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL234796,,caco2_permeability_cm_s,1.0,normalized,ChEMBL
CHEMBL393371,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL233718,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL233922,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL233717,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL231898,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL392236,,caco2_permeability_cm_s,1.0,normalized,ChEMBL
CHEMBL232484,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL395217,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL234975,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL234579,,caco2_permeability_cm_s,72.5,normalized,ChEMBL
CHEMBL460522,,caco2_permeability_cm_s,52.1,normalized,ChEMBL
CHEMBL393326,,caco2_permeability_cm_s,23.9,normalized,ChEMBL
CHEMBL234578,,caco2_permeability_cm_s,53.0,normalized,ChEMBL
CHEMBL232526,,caco2_permeability_cm_s,50.1,normalized,ChEMBL
CHEMBL392233,,caco2_permeability_cm_s,12.1,normalized,ChEMBL
CHEMBL192244,,caco2_permeability_cm_s,73.3,normalized,ChEMBL
CHEMBL394147,,caco2_permeability_cm_s,67.1,normalized,ChEMBL
CHEMBL428712,,caco2_permeability_cm_s,45.5,normalized,ChEMBL
CHEMBL27,,caco2_permeability_cm_s,83.4,normalized,ChEMBL
CHEMBL1790041,,caco2_permeability_cm_s,5.6,normalized,ChEMBL
CHEMBL159,,caco2_permeability_cm_s,41.9,normalized,ChEMBL
CHEMBL474484,,caco2_permeability_cm_s,2.0,normalized,ChEMBL
CHEMBL450061,,caco2_permeability_cm_s,27.0,normalized,ChEMBL
CHEMBL233719,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL318457,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL466318,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL469135,,caco2_permeability_cm_s,0.09,normalized,ChEMBL
CHEMBL466323,,caco2_permeability_cm_s,0.19,normalized,ChEMBL
CHEMBL466523,,caco2_permeability_cm_s,587.0,normalized,ChEMBL
CHEMBL466887,,caco2_permeability_cm_s,0.7,normalized,ChEMBL
CHEMBL467114,,caco2_permeability_cm_s,0.9,normalized,ChEMBL
CHEMBL467114,,caco2_permeability_cm_s,700.0,normalized,ChEMBL
CHEMBL490868,,caco2_permeability_cm_s,4.7,normalized,ChEMBL
CHEMBL484345,,caco2_permeability_cm_s,4.3,normalized,ChEMBL
CHEMBL482562,,caco2_permeability_cm_s,1.6,normalized,ChEMBL
CHEMBL520129,,caco2_permeability_cm_s,3.8,normalized,ChEMBL
CHEMBL484341,,caco2_permeability_cm_s,0.3,normalized,ChEMBL
CHEMBL484341,,caco2_permeability_cm_s,13.2,normalized,ChEMBL
CHEMBL485328,,caco2_permeability_cm_s,12.0,normalized,ChEMBL
CHEMBL485328,,caco2_permeability_cm_s,18.7,normalized,ChEMBL
CHEMBL491360,,caco2_permeability_cm_s,6.2,normalized,ChEMBL
CHEMBL491359,,caco2_permeability_cm_s,7.2,normalized,ChEMBL
CHEMBL491358,,caco2_permeability_cm_s,9.4,normalized,ChEMBL
CHEMBL374184,,caco2_permeability_cm_s,12.8,normalized,ChEMBL
CHEMBL218940,,caco2_permeability_cm_s,5.5,normalized,ChEMBL
CHEMBL436302,,caco2_permeability_cm_s,6.1,normalized,ChEMBL
CHEMBL219406,,caco2_permeability_cm_s,1.8,normalized,ChEMBL
CHEMBL219405,,caco2_permeability_cm_s,5.8,normalized,ChEMBL
CHEMBL220294,,caco2_permeability_cm_s,7.0,normalized,ChEMBL
CHEMBL219400,,caco2_permeability_cm_s,8.6,normalized,ChEMBL
CHEMBL491561,,caco2_permeability_cm_s,1.4,normalized,ChEMBL
CHEMBL219172,,caco2_permeability_cm_s,9.6,normalized,ChEMBL
CHEMBL218939,,caco2_permeability_cm_s,12.6,normalized,ChEMBL
CHEMBL4,,caco2_permeability_cm_s,0.3,normalized,ChEMBL
CHEMBL24,,caco2_permeability_cm_s,0.03,normalized,ChEMBL
CHEMBL826,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL561,,caco2_permeability_cm_s,0.5,normalized,ChEMBL
CHEMBL273453,,caco2_permeability_cm_s,0.6,normalized,ChEMBL
CHEMBL113,,caco2_permeability_cm_s,1.0,normalized,ChEMBL
CHEMBL389621,,caco2_permeability_cm_s,1.2,normalized,ChEMBL
CHEMBL527,,caco2_permeability_cm_s,0.4,normalized,ChEMBL
CHEMBL110739,,caco2_permeability_cm_s,3.6,normalized,ChEMBL
CHEMBL134,,caco2_permeability_cm_s,4.2,normalized,ChEMBL
CHEMBL71,,caco2_permeability_cm_s,1.4,normalized,ChEMBL
CHEMBL564,,caco2_permeability_cm_s,7.7,normalized,ChEMBL
CHEMBL103,,caco2_permeability_cm_s,6.6,normalized,ChEMBL
CHEMBL296419,,caco2_permeability_cm_s,6.1,normalized,ChEMBL
CHEMBL72,,caco2_permeability_cm_s,13.9,normalized,ChEMBL
CHEMBL11,,caco2_permeability_cm_s,7.3,normalized,ChEMBL
CHEMBL6966,,caco2_permeability_cm_s,12.6,normalized,ChEMBL
CHEMBL386630,,caco2_permeability_cm_s,23.1,normalized,ChEMBL
CHEMBL485818,,caco2_permeability_cm_s,1.639,normalized,ChEMBL
CHEMBL485818,,caco2_permeability_cm_s,0.0455,normalized,ChEMBL
CHEMBL8260,,caco2_permeability_cm_s,0.382,normalized,ChEMBL
CHEMBL8260,,caco2_permeability_cm_s,5.247,normalized,ChEMBL
CHEMBL513139,,caco2_permeability_cm_s,16.0,normalized,ChEMBL
CHEMBL477374,,caco2_permeability_cm_s,15.0,normalized,ChEMBL
CHEMBL476954,,caco2_permeability_cm_s,19.0,normalized,ChEMBL
CHEMBL477374,,caco2_permeability_cm_s,18.0,normalized,ChEMBL
CHEMBL476954,,caco2_permeability_cm_s,28.0,normalized,ChEMBL
CHEMBL513139,,caco2_permeability_cm_s,24.0,normalized,ChEMBL
CHEMBL445493,,caco2_permeability_cm_s,7.23,normalized,ChEMBL
CHEMBL507077,,caco2_permeability_cm_s,1.6,normalized,ChEMBL
CHEMBL209918,,caco2_permeability_cm_s,0.8,normalized,ChEMBL
CHEMBL209918,,caco2_permeability_cm_s,1.2,normalized,ChEMBL
CHEMBL128,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL741,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL16,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL750,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL220492,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL18,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL20,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL687,,caco2_permeability_cm_s,0.0129,normalized,ChEMBL
CHEMBL107,,caco2_permeability_cm_s,415.0,normalized,ChEMBL
CHEMBL505144,,caco2_permeability_cm_s,108.0,normalized,ChEMBL
CHEMBL500578,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL460085,,caco2_permeability_cm_s,26.0,normalized,ChEMBL
CHEMBL1928257,,caco2_permeability_cm_s,7.0,normalized,ChEMBL
CHEMBL105442,,caco2_permeability_cm_s,16.2,normalized,ChEMBL
CHEMBL507361,,caco2_permeability_cm_s,72.7,normalized,ChEMBL
CHEMBL521075,,caco2_permeability_cm_s,46.9,normalized,ChEMBL
CHEMBL488265,,caco2_permeability_cm_s,17.3,normalized,ChEMBL
CHEMBL473384,,caco2_permeability_cm_s,18.0,normalized,ChEMBL
CHEMBL473384,,caco2_permeability_cm_s,26.0,normalized,ChEMBL
CHEMBL505372,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL444981,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL463118,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL463119,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL510238,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL449600,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL463117,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL504950,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL463318,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL507785,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL507635,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL512769,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL457313,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL457314,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL513086,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL459059,,caco2_permeability_cm_s,200.0,normalized,ChEMBL
CHEMBL467069,,caco2_permeability_cm_s,0.28,normalized,ChEMBL
CHEMBL495597,,caco2_permeability_cm_s,20.0,normalized,ChEMBL
CHEMBL495597,,caco2_permeability_cm_s,12.0,normalized,ChEMBL
CHEMBL496818,,caco2_permeability_cm_s,36.0,normalized,ChEMBL
CHEMBL496818,,caco2_permeability_cm_s,46.0,normalized,ChEMBL
CHEMBL495867,,caco2_permeability_cm_s,1.8,normalized,ChEMBL
CHEMBL522217,,caco2_permeability_cm_s,1.2,normalized,ChEMBL
CHEMBL497883,,caco2_permeability_cm_s,0.72,normalized,ChEMBL
CHEMBL495585,,caco2_permeability_cm_s,0.57,normalized,ChEMBL
CHEMBL495617,,caco2_permeability_cm_s,0.48,normalized,ChEMBL
CHEMBL501709,,caco2_permeability_cm_s,0.43,normalized,ChEMBL
CHEMBL498029,,caco2_permeability_cm_s,0.39,normalized,ChEMBL
CHEMBL527026,,caco2_permeability_cm_s,0.36,normalized,ChEMBL
CHEMBL498222,,caco2_permeability_cm_s,0.18,normalized,ChEMBL
CHEMBL524638,,caco2_permeability_cm_s,0.13,normalized,ChEMBL
CHEMBL496590,,caco2_permeability_cm_s,0.1,normalized,ChEMBL
CHEMBL495584,,caco2_permeability_cm_s,0.04,normalized,ChEMBL
CHEMBL498028,,caco2_permeability_cm_s,0.03,normalized,ChEMBL
CHEMBL496591,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL230232,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL496388,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL488336,,caco2_permeability_cm_s,110.0,normalized,ChEMBL
CHEMBL475689,,caco2_permeability_cm_s,134.0,normalized,ChEMBL
CHEMBL488545,,caco2_permeability_cm_s,139.0,normalized,ChEMBL
CHEMBL529441,,caco2_permeability_cm_s,55.7,normalized,ChEMBL
CHEMBL446257,,caco2_permeability_cm_s,93.7,normalized,ChEMBL
CHEMBL451653,,caco2_permeability_cm_s,79.3,normalized,ChEMBL
CHEMBL490657,,caco2_permeability_cm_s,99.0,normalized,ChEMBL
CHEMBL450848,,caco2_permeability_cm_s,131.0,normalized,ChEMBL
CHEMBL490462,,caco2_permeability_cm_s,103.0,normalized,ChEMBL
CHEMBL444684,,caco2_permeability_cm_s,41.0,normalized,ChEMBL
CHEMBL502080,,caco2_permeability_cm_s,90.0,normalized,ChEMBL
CHEMBL484480,,caco2_permeability_cm_s,99.0,normalized,ChEMBL
CHEMBL501052,,caco2_permeability_cm_s,111.0,normalized,ChEMBL
CHEMBL506857,,caco2_permeability_cm_s,199.0,normalized,ChEMBL
CHEMBL484690,,caco2_permeability_cm_s,49.0,normalized,ChEMBL
CHEMBL483879,,caco2_permeability_cm_s,0.0,normalized,ChEMBL
CHEMBL483880,,caco2_permeability_cm_s,9.0,normalized,ChEMBL
CHEMBL519499,,caco2_permeability_cm_s,51.0,normalized,ChEMBL
CHEMBL484077,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL520987,,caco2_permeability_cm_s,259.0,normalized,ChEMBL
CHEMBL484078,,caco2_permeability_cm_s,109.0,normalized,ChEMBL
CHEMBL483058,,caco2_permeability_cm_s,198.0,normalized,ChEMBL
CHEMBL520964,,caco2_permeability_cm_s,141.0,normalized,ChEMBL
CHEMBL526715,,caco2_permeability_cm_s,262.0,normalized,ChEMBL
CHEMBL485108,,caco2_permeability_cm_s,31.1,normalized,ChEMBL
CHEMBL256982,,caco2_permeability_cm_s,7.0,normalized,ChEMBL
CHEMBL481322,,caco2_permeability_cm_s,40.0,normalized,ChEMBL
CHEMBL467916,,caco2_permeability_cm_s,34.0,normalized,ChEMBL
CHEMBL256982,,caco2_permeability_cm_s,29.0,normalized,ChEMBL
CHEMBL481322,,caco2_permeability_cm_s,36.0,normalized,ChEMBL
CHEMBL467916,,caco2_permeability_cm_s,41.0,normalized,ChEMBL
CHEMBL466658,,caco2_permeability_cm_s,15.0,normalized,ChEMBL
CHEMBL511550,,caco2_permeability_cm_s,106.0,normalized,ChEMBL
CHEMBL468927,,caco2_permeability_cm_s,267.0,normalized,ChEMBL
CHEMBL511896,,caco2_permeability_cm_s,15.0,normalized,ChEMBL
CHEMBL565195,,caco2_permeability_cm_s,18.0,normalized,ChEMBL
CHEMBL557885,,caco2_permeability_cm_s,670.0,normalized,ChEMBL
CHEMBL561696,,caco2_permeability_cm_s,530.0,normalized,ChEMBL
CHEMBL551288,,caco2_permeability_cm_s,-7.16,normalized,ChEMBL
CHEMBL539481,,caco2_permeability_cm_s,-7.92,normalized,ChEMBL
CHEMBL541004,,caco2_permeability_cm_s,-6.67,normalized,ChEMBL
CHEMBL552287,,caco2_permeability_cm_s,-6.49,normalized,ChEMBL
CHEMBL553474,,caco2_permeability_cm_s,-7.71,normalized,ChEMBL
CHEMBL541496,,caco2_permeability_cm_s,-8.15,normalized,ChEMBL
CHEMBL538616,,caco2_permeability_cm_s,-7.51,normalized,ChEMBL
CHEMBL561820,,caco2_permeability_cm_s,-6.27,normalized,ChEMBL
CHEMBL552735,,caco2_permeability_cm_s,-6.61,normalized,ChEMBL
CHEMBL52606,,caco2_permeability_cm_s,0.18,normalized,ChEMBL
CHEMBL52606,,caco2_permeability_cm_s,3.4,normalized,ChEMBL
CHEMBL550841,,caco2_permeability_cm_s,0.2,normalized,ChEMBL
CHEMBL540227,,caco2_permeability_cm_s,2.0,normalized,ChEMBL
CHEMBL560675,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL557906,,caco2_permeability_cm_s,10.0,normalized,ChEMBL
CHEMBL561051,,caco2_permeability_cm_s,20.0,normalized,ChEMBL
CHEMBL551385,,caco2_permeability_cm_s,30.0,normalized,ChEMBL
CHEMBL555726,,caco2_permeability_cm_s,50.0,normalized,ChEMBL
CHEMBL558298,,caco2_permeability_cm_s,50.0,normalized,ChEMBL
CHEMBL559521,,caco2_permeability_cm_s,70.0,normalized,ChEMBL
CHEMBL551791,,caco2_permeability_cm_s,80.0,normalized,ChEMBL
CHEMBL561569,,caco2_permeability_cm_s,90.0,normalized,ChEMBL
CHEMBL551244,,caco2_permeability_cm_s,140.0,normalized,ChEMBL
CHEMBL560568,,caco2_permeability_cm_s,140.0,normalized,ChEMBL
CHEMBL552517,,caco2_permeability_cm_s,140.0,normalized,ChEMBL
CHEMBL561653,,caco2_permeability_cm_s,150.0,normalized,ChEMBL
CHEMBL539139,,caco2_permeability_cm_s,160.0,normalized,ChEMBL
CHEMBL550760,,caco2_permeability_cm_s,160.0,normalized,ChEMBL
CHEMBL561573,,caco2_permeability_cm_s,160.0,normalized,ChEMBL
CHEMBL552742,,caco2_permeability_cm_s,170.0,normalized,ChEMBL
CHEMBL559522,,caco2_permeability_cm_s,170.0,normalized,ChEMBL
CHEMBL561446,,caco2_permeability_cm_s,170.0,normalized,ChEMBL
CHEMBL551979,,caco2_permeability_cm_s,190.0,normalized,ChEMBL
CHEMBL561170,,caco2_permeability_cm_s,190.0,normalized,ChEMBL
CHEMBL549562,,caco2_permeability_cm_s,220.0,normalized,ChEMBL
CHEMBL549685,,caco2_permeability_cm_s,230.0,normalized,ChEMBL
CHEMBL555749,,caco2_permeability_cm_s,230.0,normalized,ChEMBL
CHEMBL564112,,caco2_permeability_cm_s,240.0,normalized,ChEMBL
CHEMBL572341,,caco2_permeability_cm_s,260.0,normalized,ChEMBL
CHEMBL565150,,caco2_permeability_cm_s,270.0,normalized,ChEMBL
CHEMBL561574,,caco2_permeability_cm_s,300.0,normalized,ChEMBL
CHEMBL560310,,caco2_permeability_cm_s,320.0,normalized,ChEMBL
CHEMBL559717,,caco2_permeability_cm_s,330.0,normalized,ChEMBL
CHEMBL561052,,caco2_permeability_cm_s,350.0,normalized,ChEMBL
CHEMBL550768,,caco2_permeability_cm_s,360.0,normalized,ChEMBL
CHEMBL561650,,caco2_permeability_cm_s,370.0,normalized,ChEMBL
CHEMBL550761,,caco2_permeability_cm_s,380.0,normalized,ChEMBL
CHEMBL558297,,caco2_permeability_cm_s,380.0,normalized,ChEMBL
CHEMBL564464,,caco2_permeability_cm_s,430.0,normalized,ChEMBL
CHEMBL562251,,caco2_permeability_cm_s,440.0,normalized,ChEMBL
CHEMBL559716,,caco2_permeability_cm_s,460.0,normalized,ChEMBL
CHEMBL563816,,caco2_permeability_cm_s,470.0,normalized,ChEMBL
CHEMBL563032,,caco2_permeability_cm_s,470.0,normalized,ChEMBL
CHEMBL549889,,caco2_permeability_cm_s,480.0,normalized,ChEMBL
CHEMBL541478,,caco2_permeability_cm_s,480.0,normalized,ChEMBL
CHEMBL558106,,caco2_permeability_cm_s,500.0,normalized,ChEMBL
CHEMBL562507,,caco2_permeability_cm_s,500.0,normalized,ChEMBL
CHEMBL561050,,caco2_permeability_cm_s,540.0,normalized,ChEMBL
CHEMBL560108,,caco2_permeability_cm_s,540.0,normalized,ChEMBL
CHEMBL560911,,caco2_permeability_cm_s,560.0,normalized,ChEMBL
CHEMBL558889,,caco2_permeability_cm_s,560.0,normalized,ChEMBL
CHEMBL550954,,caco2_permeability_cm_s,560.0,normalized,ChEMBL
CHEMBL560311,,caco2_permeability_cm_s,600.0,normalized,ChEMBL
CHEMBL539718,,caco2_permeability_cm_s,610.0,normalized,ChEMBL
