chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL66089,,,,,,,0.0343000000000001,,7.59,27.323999999999995,11.861434276784165,,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12
CHEMBL661,,,,23.32,89.99979397771293,,0.2895,12.0,,,,,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
CHEMBL6622,,,,,,,,1.69,,,,,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
CHEMBL666,,,,,,,,4.7,,,,,O=C(O)P(=O)(O)O
CHEMBL669,,,,,,,0.0784,,4.07,14.652,6.774551507305344,,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
CHEMBL671,,,,,,,,2.7,,,,,S=P(N1CC1)(N1CC1)N1CC1
CHEMBL672,,,,54.0,89.9999722222308,,,,,,,,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
CHEMBL674,,,,,,,,1.8,,,,,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
CHEMBL67929,,,1.53,,,,,,,,,,N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1ccc(O)c(O)c1)C(=O)O)c1ccc(O)cc1
CHEMBL681,,,,,,,,3.5,,,,,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
CHEMBL682,,,,32.36,89.99995364650101,,,,150.0,539.9999999999999,67.5,,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
CHEMBL685,,,,,,,,1.1,,,,,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
CHEMBL686,,,,,,,,,9.0,32.400000000000006,13.728813559322036,,Cc1cccc(Nc2ccccc2C(=O)O)c1C
CHEMBL687,,,0.0129,,,,,,,,,,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CHEMBL689,,,4.810000096,,,,,,,,,,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL691,,,,,,,,9.7,,,,,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
CHEMBL6966,,,25.616666666666664,65.505,89.99996432026927,,0.1073,2.8,127.7,459.72,64.67642093415868,,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
CHEMBL70,,,,,,,0.7917000000000001,2.0,,,,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
CHEMBL700,,,,,,,,,3.0,10.8,5.094339622641509,,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
CHEMBL702,,,,,,,,0.96,,,,,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O
CHEMBL704,,,0.9,,,,,0.61,,,,,Nc1ccc(O)c(C(=O)O)c1
CHEMBL707,,,,,,,,10.0,,,,,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
CHEMBL708,,,,,,,0.0009999999999998,3.1,,,,,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
CHEMBL709,,,,,,,,4.8,,,,,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
CHEMBL70972,,,,85.0,89.99998235294464,,,,3.0,10.8,5.094339622641509,,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
CHEMBL71,,,8.2,82.225,89.99994309694623,,0.0135999999999999,11.0,37.15,133.73999999999998,38.36488812392426,,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
CHEMBL710,,,,,,,,6.0,,,,,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL714,,,,12.0,89.99987500017362,,0.7721,2.4,3.0,10.8,5.094339622641509,,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
CHEMBL715,,,,,,,0.1073,,,,,,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
CHEMBL72,,,17.88,78.46,89.9998866187587,,0.1481,22.0,10.47,37.692,15.582933686125353,,CNCCCN1c2ccccc2CCc2ccccc21
CHEMBL72292,,,,,,,0.0357999999999999,,,,,,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1
CHEMBL723,,,,26.3,89.9999429658156,,,2.4,41.69,150.084,40.92158359690261,,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
CHEMBL726,,,,,,,0.0119,,,,,,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL728,,,,,,,,9.0,,,,,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL7301,,,,,,,0.0019,,,,,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
CHEMBL73048,,,,,,,0.3923,,,,,,C[C@@](O)(C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl)C(F)(F)F
CHEMBL73135,,,1e-05,,,,,,,,,,NC(=O)N(O)CCC#Cc1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)o1
CHEMBL741,,,0.0129,,,,0.4427,,,,,,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
CHEMBL7413,,,,,,,,1.6,,,,,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
CHEMBL742,,,,,,,0.5799000000000001,2.8,,,,,CNC1(c2ccccc2Cl)CCCCC1=O
CHEMBL74355,,,,,,,0.6506000000000001,,,,,,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
CHEMBL744,,,,,,,0.0287,,,,,,Nc1nc2ccc(OC(F)(F)F)cc2s1
CHEMBL74632,,,,,,,,2.9,,,,,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21
CHEMBL748,,,10.0,,,,,,,,,,C[n+]1ccccc1/C=N/O.[Cl-]
CHEMBL750,,,0.0129,,,,,,,,,,NS(=O)(=O)Cc1noc2ccccc12
CHEMBL75435,,,,21.0,89.99992857148526,,,,3.0,10.8,5.094339622641509,,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL75474,,,,34.67,89.99995673495013,,,,,,,,C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@]2(C)C(n3cnc4ccccc43)=CCC12
CHEMBL7568,,,,,,,0.1140999999999999,120.0,,,,,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
CHEMBL75753,,,,,,,,7.7,,,,,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
CHEMBL75880,,,,,,,0.0156,,,,,,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
CHEMBL76,,,,,,,,570.0,,,,,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL76370,,,11.0,,,,,11.0,,,,,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12
CHEMBL766,,,,,,,,0.86,,,,,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
CHEMBL7662,,,,,,,0.0017,,,,,,COc1ccc(Cl)cc1C1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
CHEMBL768,,,,,,,,0.15,,,,,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL77131,,,,49.225,89.99996624775872,,,,,,,,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1
CHEMBL7728,,,,,,,,4.9,,,,,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
CHEMBL777,,,,,,,,0.9,,,,,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
CHEMBL778,,,,,,,,2.2,,,,,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
CHEMBL782,,,,6.46,89.99976767719818,,0.0191,7.0,6.31,22.716,10.08524240809803,,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
CHEMBL783,,,,,,,,1.5,,,,,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
CHEMBL78628,,,,3.0,89.99950000277776,,0.8737,,,,,,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CN
CHEMBL787,,,,28.825,89.99992924651119,,0.0004999999999999,5.0,30.0,108.0,33.74999999999999,,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
CHEMBL79,,,,,,,,1.6,,,,,CCN(CC)CC(=O)Nc1c(C)cccc1C
CHEMBL796,,,,,,,,4.8,,,,,COC(=O)C(c1ccccc1)C1CCCCN1
CHEMBL8,,,2.8,4.17,89.99964028920748,,0.6557999999999999,3.8,,,,,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL80,,,,,,,,1.1,,,,,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
CHEMBL8088,,,,,,,0.3599,,,,,,NC1=NC(c2ccc(F)cc2)Cc2ccccc21
CHEMBL809,,,14.5,,,,0.0145999999999999,,,,,,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
CHEMBL81,,,,30.0,89.99995000002778,,0.005,,21.0,75.6,26.619718309859152,,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
CHEMBL810,,,,,,,,1.5,,,,,Cn1nnc2c(C(N)=O)ncn2c1=O
CHEMBL813,,,,,,,,2.1,,,,,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
CHEMBL81324,,,,,,,0.0581,,,,,,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1
CHEMBL814,,,,,,,0.2445,,,,,,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
CHEMBL819,,,,,,,,0.7,,,,,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL81945,,,,61.66,89.99997567305232,,,,,,,,Nc1ccc2c(c1)Cc1cc(N)ccc1-2
CHEMBL820,,,,,,,,3.4,,,,,CS(=O)(=O)OCCCCOS(C)(=O)=O
CHEMBL8232,,,,,,,,,3.0,10.8,5.094339622641509,,COc1cccc(Oc2cncnc2O)c1
CHEMBL826,,,3.45,,,,0.6557999999999999,5.1,,,,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
CHEMBL8260,,,2.8145,,,,,,,,,,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
CHEMBL82663,,,,66.75,89.99997411119136,,0.0555999999999999,,111.0,399.6,62.04968944099379,,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
CHEMBL83063,,,,,,,,2.6,,,,,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1
CHEMBL832,,,,,,,0.0069,6.2,,,,,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
CHEMBL833,,,,103.115,89.99998166192874,,,,35.0,125.99999999999996,37.05882352941176,,Clc1ccccc1CN1CCc2sccc2C1
CHEMBL834,,,4.5e-08,,,,,32.0,,,,,NCCC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL83597,,,,,,,0.1368,,,,,,CN1CCC[C@@H]1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12
CHEMBL836,,,,,,,,6.8,,,,,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
CHEMBL837,,,,23.99,89.99993747399091,,0.0768,,25.12,90.432,30.09584664536741,,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL838,,,17.0,,,,,,,,,,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
CHEMBL84,,,,3.24,89.99953703941853,,,2.3,,,,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
CHEMBL841,,,,52.5,89.99993742855685,,0.0736,,45.71,164.55599999999998,42.98296938668896,,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL85,,,,,,,0.154,3.2,,,,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL850,,,42.0,,,,,20.0,,,,,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
CHEMBL852,,,84.0,,,,,1.0,,,,,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
CHEMBL853,,,,,,,,1.2,,,,,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
CHEMBL855,,,,84.0,89.99998214286069,,0.6454,,8.0,28.8,12.413793103448272,,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
CHEMBL86,,,,,,,0.7010000000000001,7.2,,,,,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL860,,,,,,,0.2120999999999999,,,,,,CN(C)CC/C=C1\c2ccccc2COc2ccccc21
CHEMBL862,,,,,,,,15.0,,,,,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
CHEMBL86247,,,0.1,,,,,,,,,,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(-c3nn[nH]n3)cnc3ccccc23)cc1
CHEMBL86276,,,,,,,,,9.0,32.400000000000006,13.728813559322036,,Nc1nc(-c2ccccc2)nn1Cc1ccccc1
CHEMBL86304,,,,,,,,1.5,,,,,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
CHEMBL865,,,,,,,0.0245,,,,,,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
CHEMBL866,,,,14.79,89.99989858023599,,0.0159999999999999,,,,,,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
CHEMBL86715,,,,,,,,12.0,,,,,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
CHEMBL86882,,,,,,,,2.2,,,,,CCNCC(O)c1cccc(O)c1
CHEMBL86932,,,0.029,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL87,,,,,,,0.6712,,,,,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
CHEMBL870,,,6e-08,,,,,,,,,,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL87045,,,,,,,,7.3,,,,,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1
CHEMBL87071,,,0.002,,,,,,,,,,Cn1cc(Cc2cn(CC(=O)N(CCN)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1
CHEMBL87355,,,0.001,,,,,,,,,,CN(C)CCCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL87543,,,,28.18,89.99994677079088,,0.2895,6.5,,,,,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL877,,,,,,,,2.3,,,,,NC[C@H]1CC[C@H](C(=O)O)CC1
CHEMBL87792,,,0.001,,,,,,,,,,CN(C)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL878,,,,,,,,20.0,,,,,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
CHEMBL88,,,,,,,0.7992,8.0,,,,,O=P1(N(CCCl)CCCl)NCCCO1
CHEMBL8809,,,,,,,0.1095,,,,,,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
CHEMBL88712,,,,,,,0.0015,,,,,,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1
CHEMBL888,,,,,,,,1.0,,,,,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
CHEMBL893,,,,,,,,0.88,,,,,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL894,,,,44.71,89.99994547703852,,0.5402,,12.02,43.27199999999999,17.442760399871005,,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
CHEMBL895,,,,,,,,3.7,,,,,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
CHEMBL896,,,,,,,0.0818000000000001,,,,,,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL897,,,,,,,,5.9,,,,,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL89750,,,0.001,,,,,,,,,,Cn1cc(Cc2cn(CC(=O)N(CC(=O)O)Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1
CHEMBL898,,,,8.27,89.99980782769634,,0.0020999999999999,10.0,,,,,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
CHEMBL9,,,1.0,,,,,,,,,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
CHEMBL900,,,,150.0,89.9999900000011,,,,,,,,Cc1ccccc1C(OCCN(C)C)c1ccccc1
CHEMBL902,,,0.6,,,,,2.8,,,,,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
CHEMBL905,,,,,,,,2.2,,,,,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
CHEMBL90555,,,,,,,,23.0,,,,,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
CHEMBL90568,,,54.9,,,,,,,,,,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
CHEMBL907,,,,,,,0.0048999999999999,,,,,,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL911,,,,,,,,1.7,,,,,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CHEMBL914,,,2.8,3.0,89.99950000277776,,0.3706,,3.0,10.8,5.094339622641509,,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL91428,,,,3.0,89.99950000277776,,,,30.9,111.24,34.37577255871446,,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC
CHEMBL916,,,,,,,,1.6,,,,,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
CHEMBL923,,,,,,,,200.0,,,,,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
CHEMBL924,,,,,,,,11.0,,,,,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
CHEMBL93,,,,7.76,89.99980670144609,,,,,,,,CC(c1cc2ccccc2s1)N(O)C(N)=O
CHEMBL93124,,,,,,,0.0110999999999999,,,,,,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1
CHEMBL934,,,,,,,0.8882,,,,,,CC(C)(C(=O)c1cccnc1)c1cccnc1
CHEMBL93484,,,,3.0,89.99950000277776,,0.7469,,3.31,11.916,5.588069780528982,,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1
CHEMBL9352,,,38.3,,,,,,,,,,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
CHEMBL939,,,,,,,,34.0,,,,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
CHEMBL940,,,0.46,,,,,5.3,,,,,NCC1(CC(=O)O)CCCCC1
CHEMBL941,,,,,,,0.0633,22.0,,,,,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL945,,,,3.0,89.99950000277776,,0.7291000000000001,,3.0,10.8,5.094339622641509,,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
CHEMBL95,,,,13.8,89.9998913044791,,0.4655,3.3,30.5,109.8,34.099378881987576,,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL953,,,,,,,,2.4,,,,,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL956,,,,12.885,89.99987635957078,,,2.1,3.0,10.8,5.094339622641509,,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
CHEMBL957,,,,4.79,89.99968684868875,,0.013,4.1,15.14,54.504,20.91802272029475,,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
CHEMBL95804,,,,,,,0.849,3.8,,,,,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL96,,,0.0,,,,,,,,,,NCCCC(=O)O
CHEMBL960,,,,13.495,89.99971873838433,,,,,,,,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
CHEMBL972,,,,,,,0.2709,1.3,,,,,C#CCN(C)[C@H](C)Cc1ccccc1
CHEMBL976,,,,17.38,89.9999136939838,,,,,,,,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
CHEMBL979,,,,,,,,14.0,,,,,CCCC(C)(COC(N)=O)COC(N)=O
CHEMBL98,,,,,,,,0.76,,,,,O=C(CCCCCCC(=O)Nc1ccccc1)NO
CHEMBL981,,,,,,,0.0119,,,,,,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
CHEMBL982,,,,,,,,8.8,,,,,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL98345,,,,,,,,,12.0,43.2,17.419354838709676,,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1
CHEMBL98406,,,,5.75,89.99973913119092,,0.16,,,,,,Nc1nc2ccc(F)cc2s1
CHEMBL98760,,,,,,,0.0051000000000001,,3.0,10.8,5.094339622641509,,CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1
CHEMBL991,,,,,,,,1.4,,,,,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL996,,,,,,,,0.81,,,,,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
CHEMBL9967,,,,6.76,89.99977810705595,,0.7597,,3.0,10.8,5.094339622641509,,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
CHEMBL997,,,,,,,,14.0,,,,,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
CP-65207,,,,,,,,,,,,0.21,CC(C1C2N(C1=O)C(=C(S2)SC3CCS(=O)C3)C(=O)[O-])O.[Na+]
CPU-86017,,-6.2314224000000005,,,,,,,,,,,
CPW 86-363,,,,,,,,,,,,0.22,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOCC(=O)O)C4=CC=NN4)SC2)C(=O)O
CYT997,,,,,,,,,,,,3.41,CCCC(C1=CN=CC=C1)NC2=NC(=NC=C2C)C3=CC(=C(C=C3)NC(=O)NCC)OC
Cabazitaxel,,,,,,,,,,,,48.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC
Cabergoline,1.0,,,,,,,,,,,,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
Caderofloxacin,,,,,,,,,,,,1.1,CC1CN(CCN1)C2=C(C=C3C(=C2OC(F)F)N(C=C(C3=O)C(=O)O)C4CC4)F
Caffeine,1.0,,,,,,,,,,,0.63,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
Calcitriol,1.0,,,,,,,,,,,,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
Camazepam,,-4.46,,,,,,,,,,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)OC(=O)N(C)C)C3=CC=CC=C3
Candesartan,1.0,,,,,,,,,,,0.13,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
Candoxatrilat,,,,,,,,,,,,0.25,COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)O
Cangrelor,,,,,,,,,,,,0.04,CSCCNC1=C2C(=NC(=N1)SCCC(F)(F)F)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(C(P(=O)(O)O)(Cl)Cl)O)O)O
Cannabinol,,,,,,,,,,,,16.98,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O
Capric acid (decanoic acid),,-4.6799998,,,,,,,,,,,
Captopril,1.0,,,,,,,,,,,0.75,CC(CS)C(=O)N1CCCC1C(=O)O
Captopril (Cap),,-4.8200002,,,,,,,,,,,
Carbamazepine,1.0,,,,,,,,,,,,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
Carbendazim,,-4.1011863,,,,,,,,,,,COC(=O)NC1=NC2=CC=CC=C2N1
Carbenicillin,,,,,,,,,,,,0.17,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
Carbimazole,0.0,,,,,,,,,,,,CCOC(=O)N1C=CN(C1=S)C
Carebastine,,,,,,,,,,,,0.41,CC(C)(C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)O
