chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL826,,,3.4499999999999997,,,,0.6557999999999999,5.1,,,,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
CHEMBL8260,,,2.8145,,,,,,,,,,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
CHEMBL82663,,,,66.75,89.99997411119136,,0.05559999999999998,,111.0,399.6,62.04968944099379,,
CHEMBL83063,,,,,,,,2.6,,,,,
CHEMBL832,,,,,,,0.006900000000000017,6.2,,,,,
CHEMBL833,,,,103.115,89.99998166192874,,,,35.0,125.99999999999997,37.05882352941176,,
CHEMBL834,,,4.5e-08,,,,,32.0,,,,,NCCC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL83597,,,,,,,0.13680000000000003,,,,,,
CHEMBL836,,,,,,,,6.8,,,,,
CHEMBL837,,,,23.99,89.99993747399091,,0.07680000000000009,,25.12,90.43199999999999,30.095846645367406,,
CHEMBL838,,,17.0,,,,,,,,,,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
CHEMBL84,,,,3.24,89.99953703941853,,,2.3,,,,,
CHEMBL841,,,,52.5,89.99993742855685,,0.0736,,45.71,164.55599999999998,42.98296938668896,,
CHEMBL85,,,,,,,0.15400000000000003,3.2,,,,,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL850,,,42.0,,,,,20.0,,,,,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
CHEMBL852,,,84.0,,,,,1.0,,,,,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
CHEMBL853,,,,,,,,1.2,,,,,
CHEMBL855,,,,84.0,89.99998214286069,,0.6454,,8.0,28.799999999999997,12.413793103448272,,
CHEMBL86,,,,,,,0.7010000000000001,7.2,,,,,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL860,,,,,,,0.21209999999999996,,,,,,
CHEMBL862,,,,,,,,15.0,,,,,
CHEMBL86247,,,0.1,,,,,,,,,,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(-c3nn[nH]n3)cnc3ccccc23)cc1
CHEMBL86276,,,,,,,,,9.0,32.400000000000006,13.728813559322036,,
CHEMBL86304,,,,,,,,1.5,,,,,
CHEMBL865,,,,,,,0.024500000000000077,,,,,,
CHEMBL866,,,,14.79,89.99989858023599,,0.015999999999999903,,,,,,
CHEMBL86715,,,,,,,,12.0,,,,,
CHEMBL86882,,,,,,,,2.2,,,,,
CHEMBL86932,,,0.029,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL87,,,,,,,0.6712,,,,,,
CHEMBL870,,,6e-08,,,,,,,,,,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL87045,,,,,,,,7.3,,,,,
CHEMBL87071,,,0.002,,,,,,,,,,Cn1cc(Cc2cn(CC(=O)N(CCN)Cc3ccc(-c4ccc(Cl)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1
CHEMBL87355,,,0.001,,,,,,,,,,CN(C)CCCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL87543,,,,28.18,89.99994677079088,,0.2895,6.5,,,,,
CHEMBL877,,,,,,,,2.3,,,,,
CHEMBL87792,,,0.001,,,,,,,,,,CN(C)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1
CHEMBL878,,,,,,,,20.0,,,,,
CHEMBL88,,,,,,,0.7992,8.0,,,,,
CHEMBL8809,,,,,,,0.10950000000000004,,,,,,
CHEMBL88712,,,,,,,0.0015000000000000568,,,,,,
CHEMBL888,,,,,,,,1.0,,,,,
CHEMBL893,,,,,,,,0.88,,,,,
CHEMBL894,,,,44.71,89.99994547703852,,0.5402,,12.02,43.27199999999999,17.442760399871005,,
CHEMBL895,,,,,,,,3.7,,,,,
CHEMBL896,,,,,,,0.0818000000000001,,,,,,
CHEMBL897,,,,,,,,5.9,,,,,
CHEMBL89750,,,0.001,,,,,,,,,,Cn1cc(Cc2cn(CC(=O)N(CC(=O)O)Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1
CHEMBL898,,,,8.27,89.99980782769634,,0.0020999999999999908,10.0,,,,,
CHEMBL9,,,1.0,,,,,,,,,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
CHEMBL900,,,,150.0,89.9999900000011,,,,,,,,
CHEMBL902,,,0.6,,,,,2.8,,,,,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
CHEMBL905,,,,,,,,2.2,,,,,
CHEMBL90555,,,,,,,,23.0,,,,,
CHEMBL90568,,,54.9,,,,,,,,,,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
CHEMBL907,,,,,,,0.004899999999999904,,,,,,
CHEMBL911,,,,,,,,1.7,,,,,
CHEMBL914,,,2.8,3.0,89.99950000277776,,0.37060000000000004,,3.0,10.799999999999999,5.094339622641509,,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL91428,,,,3.0,89.99950000277776,,,,30.9,111.24,34.37577255871446,,
CHEMBL916,,,,,,,,1.6,,,,,
CHEMBL923,,,,,,,,200.0,,,,,
CHEMBL924,,,,,,,,11.0,,,,,
CHEMBL93,,,,7.76,89.99980670144609,,,,,,,,
CHEMBL93124,,,,,,,0.011099999999999999,,,,,,
CHEMBL934,,,,,,,0.8882,,,,,,
CHEMBL93484,,,,3.0,89.99950000277776,,0.7469,,3.31,11.916,5.588069780528982,,
CHEMBL9352,,,38.3,,,,,,,,,,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
CHEMBL939,,,,,,,,34.0,,,,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
CHEMBL940,,,0.46,,,,,5.3,,,,,NCC1(CC(=O)O)CCCCC1
CHEMBL941,,,,,,,0.06330000000000002,22.0,,,,,
CHEMBL945,,,,3.0,89.99950000277776,,0.7291000000000001,,3.0,10.799999999999999,5.094339622641509,,
CHEMBL95,,,,13.8,89.9998913044791,,0.4655,3.3,30.5,109.8,34.099378881987576,,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL953,,,,,,,,2.4,,,,,
CHEMBL956,,,,12.885,89.99987635957078,,,2.1,3.0,10.799999999999999,5.094339622641509,,
CHEMBL957,,,,4.79,89.99968684868875,,0.013000000000000012,4.1,15.14,54.504,20.91802272029475,,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
CHEMBL95804,,,,,,,0.849,3.8,,,,,
CHEMBL96,,,0.0,,,,,,,,,,NCCCC(=O)O
CHEMBL960,,,,13.495,89.99971873838433,,,,,,,,
CHEMBL972,,,,,,,0.27090000000000003,1.3,,,,,
CHEMBL976,,,,17.38,89.9999136939838,,,,,,,,
CHEMBL979,,,,,,,,14.0,,,,,
CHEMBL98,,,,,,,,0.76,,,,,O=C(CCCCCCC(=O)Nc1ccccc1)NO
CHEMBL981,,,,,,,0.011900000000000022,,,,,,
CHEMBL982,,,,,,,,8.8,,,,,
CHEMBL98345,,,,,,,,,12.0,43.199999999999996,17.419354838709676,,
CHEMBL98406,,,,5.75,89.99973913119092,,0.16000000000000003,,,,,,
CHEMBL98760,,,,,,,0.0051000000000001044,,3.0,10.799999999999999,5.094339622641509,,
CHEMBL991,,,,,,,,1.4,,,,,
CHEMBL996,,,,,,,,0.81,,,,,
CHEMBL9967,,,,6.76,89.99977810705595,,0.7597,,3.0,10.799999999999999,5.094339622641509,,
CHEMBL997,,,,,,,,14.0,,,,,
CP-65207,,,,,,,,,,,,0.21,
CPU-86017,,-6.2314224000000005,,,,,,,,,,,
CPW 86-363,,,,,,,,,,,,0.22,
CYT997,,,,,,,,,,,,3.41,
Cabazitaxel,,,,,,,,,,,,48.0,
Cabergoline,1.0,,,,,,,,,,,,
Caderofloxacin,,,,,,,,,,,,1.1,
Caffeine,1.0,,,,,,,,,,,0.63,
Calcitriol,1.0,,,,,,,,,,,,
Camazepam,,-4.46,,,,,,,,,,,
Candesartan,1.0,,,,,,,,,,,0.13,
Candoxatrilat,,,,,,,,,,,,0.25,
Cangrelor,,,,,,,,,,,,0.04,
Cannabinol,,,,,,,,,,,,16.98,
Capric acid (decanoic acid),,-4.6799998,,,,,,,,,,,
Captopril,1.0,,,,,,,,,,,0.75,
Captopril (Cap),,-4.8200002,,,,,,,,,,,
Carbamazepine,1.0,,,,,,,,,,,,
Carbendazim,,-4.1011863,,,,,,,,,,,
Carbenicillin,,,,,,,,,,,,0.17,
Carbimazole,0.0,,,,,,,,,,,,
Carebastine,,,,,,,,,,,,0.41,
Carfilzomib,,,,,,,,,,,,0.13,
Carmustine (BCNU),,,,,,,,,,,,1.2,
Carnitine_L,,,,,,,,,,,,0.4,
Carocainide,,,,,,,,,,,,0.8,
Carteolol,1.0,,,,,,,,,,,,
Carumonam,,,,,,,,,,,,0.18,
Carvedilol,1.0,,,,,,,,,,,1.3,
Carzelesin,,,,,,,,,,,,0.09,
Caspofungin,,,,,,,,,,,,0.13,
Cefacetrile,0.0,,,,,,,,,,,,
Cefaclor,1.0,,,,,,,,,,,,
Cefadroxil,1.0,,,,,,,,,,,0.23,
Cefamandole,,,,,,,,,,,,0.16,
Cefatrizine,1.0,,,,,,,,,,,0.22,
Cefazedone,,,,,,,,,,,,0.13,
Cefazolin,1.0,,,,,,,,,,,0.12,
Cefcanel,,,,,,,,,,,,0.13,
Cefclidin,,,,,,,,,,,,0.27,
Cefdinir,1.0,,,,,,,,,,,,
Cefepime,,,,,,,,,,,,0.28,
Cefetamet,,,,,,,,,,,,0.28,
Cefixime,1.0,,,,,,,,,,,0.24,
Cefmenoxime,,,,,,,,,,,,0.2,
Cefmetazole,,,,,,,,,,,,0.13,
Cefodizime,0.0,,,,,,,,,,,0.05,
Cefonicid,,,,,,,,,,,,0.14,
Cefoperazone,,,,,,,,,,,,0.17,
Ceforanide,,,,,,,,,,,,0.17,
Cefoselis,,,,,,,,,,,,0.3,
Cefotaxime,,,,,,,,,,,,0.19,
Cefotetan,,,,,,,,,,,,0.13,
Cefoxitin,0.0,,,,,,,,,,,0.17,
Cefozopran,,,,,,,,,,,,0.24,
Cefpimizole,,,,,,,,,,,,0.21,
Cefpiramide,,,,,,,,,,,,0.15,
Cefpirome,,,,,,,,,,,,0.24,
Cefprozil,1.0,,,,,,,,,,,0.21,
Ceftaroline fosamil,,,,,,,,,,,,0.53,
Ceftazidime,0.0,,,,,,,,,,,0.31,
Ceftizoxime,0.0,,,,,,,,,,,0.2,
Ceftobiprole,,,,,,,,,,,,0.27,
Ceftolozane,,,,,,,,,,,,0.17,
Ceftriaxone,0.0,-6.604713,,,,,,,,,,0.12,
Cefuroxime,1.0,-6.29,,,,,,,,,,0.15,
Cefuzonam,,,,,,,,,,,,0.2,
Celecoxib,,-4.8050604,,,,,,,,,,,
Celiprolol,1.0,,,,,,,,,,,,
Cephalexin,1.0,,,,,,,,,,,0.21,
Cephaloridine,,,,,,,,,,,,0.46,
Cephalothin,,,,,,,,,,,,0.07,
Cephapirin,,,,,,,,,,,,0.13,
Cepharanthine (CEP),,-4.1877432,,,,,,,,,,,
Cephradine,,,,,,,,,,,,0.21,
Cerivastatin,1.0,-5.27,,,,,,,,,,0.33,
Cerulenin,,-5.4224062,,,,,,,,,,,
Cetirizine,1.0,-5.5,,,,,,,,,,,
Cetrorelix,,,,,,,,,,,,0.39,
Chlorambucil,1.0,,,,,,,,,,,0.26,
Chloramphenicol,1.0,,,,,,,,,,,0.94,
Chlorazepate,,,,,,,,,,,,0.2,
Chlordiazepoxide,1.0,,,,,,,,,,,0.25,
Chlormethiazole,,,,,,,,,,,,6.6,
"Chlorophenylpiperazine, m-",,,,,,,,,,,,2.5,
Chloroquine,1.0,-4.5500002,,,,,,,,,,140.0,
Chlorothiazide,0.0,,,,,,,,,,,,
Chloroxine,1.0,,,,,,,,,,,,
Chlorpheniramine,1.0,-4.2800002,,,,,,,,,,3.3,
Chlorpromazine,1.0,,,,,,,,,,,10.0,
Chlorpropamide,,,,,,,,,,,,0.19,
Chlorprothixene,1.0,-4.7399998,,,,,,,,,,,
Chlortetracycline,1.0,-6.3200002,,,,,,,,,,0.9,
Chlorthalidone,1.0,,,,,,,,,,,3.9,
Chlorzoxazone,,-4.190000100000002,,,,,,,,,,,
Choline,,-4.9521427000000005,,,,,,,,,,,
"Chrysin (5,7-DHF)",,-5.0105972,,,,,,,,,,,
Cibenzoline,1.0,,,,,,,,,,,4.1,
Cicaprost,,,,,,,,,,,,0.08,
Ciclesonide,,,,,,,,,,,,2.9,
Cidofovir,,,,,,,,,,,,0.49,
Cilastatin,,,,,,,,,,,,0.15,
Cilazapril,1.0,,,,,,,,,,,,
Cilazaprilat,1.0,,,,,,,,,,,3.7,
Cilengitide,,,,,,,,,,,,0.26,
Cilomilast,,,,,,,,,,,,0.23,
Cimetidine,1.0,-6.0420098,,,,,,,,,,1.2,
Cimetropium,0.0,,,,,,,,,,,1.12,
Cinacalcet,0.0,,,,,,,,,,,17.6,
Cinaciguat,,,,,,,,,,,,0.24,
Ciprofibrate,1.0,,,,,,,,,,,,
Ciprofloxacin,1.0,,,,,,,,,,,2.1,
Cisapride,1.0,-4.52,,,,,,,,,,1.2,
Cisatracurium,,,,,,,,,,,,0.14,
Citalopram,1.0,,,,,,,,,,,12.0,
Cladribine,1.0,,,,,,,,,,,7.7,
Clarithromycin,1.0,-5.4699998,,,,,,,,,,1.5,
Clavulanic Acid,,,,,,,,,,,,0.22,
Clazosentan,,,,,,,,,,,,0.23,
Clemastine,1.0,,,,,,,,,,,,
Clentiazem,,,,,,,,,,,,9.7,
Clevidipine,,,,,,,,,,,,0.58,
Clinafloxacin,1.0,,,,,,,,,,,1.9,
Clindamycin,1.0,,,,,,,,,,,0.79,
Clodronate,,,,,,,,,,,,0.88,
Clofarabine,,,,,,,,,,,,1.75,
Clofazimine,1.0,,,,,,,,,,,,
Clofibrate,0.0,,,,,,,,,,,,
Clomethiazole,1.0,,,,,,,,,,,,
Clomipramine,1.0,,,,,,,,,,,13.0,
Clonazepam,1.0,,,,,,,,,,,2.9,
Clonidine,1.0,,,,,,,,,,,3.3,
Cloxacillin,1.0,,,,,,,,,,,,
Clozapine,1.0,-4.5100002,,,,,,,,,,1.6,
Cobimetinib,,,,,,,,,,,,15.4,
Cocaethylene,,,,,,,,,,,,1.6,
Cocaine,1.0,,,,,,,,,,,2.0,
Codeine,1.0,-4.2800002,,,,,,,,,,3.5,
Colchicine,1.0,,,,,,,,,,,6.1,
Compound D,,-4.8428431,,,,,,,,,,,
Conivaptan,,,,,,,,,,,,0.76,
Corticosterone,,-4.3887606,,,,,,,,,,,
Corynanthine (COR),,-4.729893700000001,,,,,,,,,,,
Cotinine,,,,,,,,,,,,1.1,
Coumarin,0.0,,,,,,,,,,,1.1,
Cyanamide,,,,,,,,,,,,0.78,
Cyclizine,,,,,,,,,,,,16.5,
Cyclo(-PFMewKTF-) (4),,-6.3989701,,,,,,,,,,,
Cyclo(-PFMewKTMeF-) (7),,-6.570000200000001,,,,,,,,,,,
Cyclo(-PFMewMeKTF-) (6),,-6.742363900000001,,,,,,,,,,,
Cyclo(-PFwKTF-) (1),,-6.2209244,,,,,,,,,,,
Cyclo(-PFwKTMeF-) (3),,-6.3005152,,,,,,,,,,,
Cycloastragenol,,-4.5,,,,,,,,,,,
Cyclobenzaprine,1.0,,,,,,,,,,,,
Cycloheximide,,-4.8400002,,,,,,,,,,,
Cyclopenthiazide,1.0,,,,,,,,,,,,
Cyclophosphamide,1.0,,,,,,,,,,,0.73,
Cycloserine,1.0,-5.4400001,,,,,,,,,,,
Cyclosporine,,,,,,,,,,,,3.3,
Cymarin,,-5.579999900000002,,,,,,,,,,,
Cytarabine,0.0,,,,,,,,,,,0.67,
Cytarabine (1),,-6.0999999,,,,,,,,,,,
D,,-5.489058,,,,,,,,,,,
D-Glu(OBzl)-Ala,,-5.6912522,,,,,,,,,,,
D-Phe-D-Ala-D-Ser-OH,,-6.2819986,,,,,,,,,,,
D-Ser(Bzl)-Ala,,-5.9906998,,,,,,,,,,,
DB377 (4),,-5.2295737,,,,,,,,,,,
"DB75 [2,5-bis(4-amidinophenyl)furan]",,-6.4201083,,,,,,,,,,,
DG (13),,-6.9204097,,,,,,,,,,,
DHA Paclitaxel,,,,,,,,,,,,0.07,
DMP 851,,-5.6788902000000006,,,,,,,,,,,
DMXAA-G,,-6.52,,,,,,,,,,,
DP-b99,,,,,,,,,,,,1.1,
DQ-2556,,,,,,,,,,,,0.22,
DX-52-1,,,,,,,,,,,,0.23,
DX9065a,,,,,,,,,,,,1.55,
DXG (9),,-6.1599998,,,,,,,,,,,
Dabigatran,,,,,,,,,,,,0.85,
Dacarbazine,,,,,,,,,,,,1.2,
Dacinostat.,,,,,,,,,,,,2.17,
Dalbavancin,,,,,,,,,,,,0.14,
Dalfampridine,,,,,,,,,,,,2.6,
Dalfopristin,,,,,,,,,,,,0.39,
Danazol,,-4.561461,,,,,,,,,,,
Dantrolene,,,,,,,,,,,,0.37,
Danusertib,,,,,,,,,,,,2.5,
Dapagliflozin,,,,,,,,,,,,1.7,
Dapsone,1.0,,,,,,,,,,,0.83,
Daptomycin,,,,,,,,,,,,0.09,
Darapladib,,,,,,,,,,,,11.9,
Darifenacin,,,,,,,,,,,,2.6,
Daunorubicin,,-6.0999999,,,,,,,,,,,
Deacetyl metipranolol,,,,,,,,,,,,3.6,
Decitabine,,,,,,,,,,,,4.6,
Decursinol angelate (DA),,-4.9204097,,,,,,,,,,,
Deferasirox,,,,,,,,,,,,0.2,
Deferolimus,,,,,,,,,,,,3.2,
Degarelix,,,,,,,,,,,,0.74,
Dehydroandrographolide succinate,,,,,,,,,,,,0.13,
Delapril,1.0,,,,,,,,,,,,
Delavirdine,1.0,,,,,,,,,,,,
Delorazepam (Chlordesmethyldiazepam),,,,,,,,,,,,2.2,
Demeclocycline,1.0,,,,,,,,,,,,
Demethylchlortetracycline,,,,,,,,,,,,1.3,
Denaverine,,,,,,,,,,,,7.1,
Deoxynivalenol (DON),,-5.3005152,,,,,,,,,,,
Deramciclane,,,,,,,,,,,,7.7,
"Desacetylpaclitaxel, 4-; 4-methyl carbonate",,,,,,,,,,,,6.9,
Desipramine,1.0,,,,,,,,,,,15.0,
Desloratadine,,-4.059999899999998,,,,,,,,,,,
Desmethyldiazepam,,,,,,,,,,,,0.45,
Desmopressin,,,,,,,,,,,,0.3,
Desogestrel,0.0,,,,,,,,,,,,
Desvenlafaxine,,,,,,,,,,,,3.5,
Dexamethasone,1.0,,,,,,,,,,,0.94,
Dexamethasone-?-D-glucoside,,-6.3982739,,,,,,,,,,,
Dexamethasone-?-D-glucuronide,,-5.9796510000000005,,,,,,,,,,,
Dexanabinol,,,,,,,,,,,,5.06,
Dexfenfluramine,,,,,,,,,,,,11.0,
Dexloxiglumide,,-5.140130999999999,,,,,,,,,,0.18,
Dexmedetomidine,,,,,,,,,,,,1.6,
Dexmethylphenidate,,,,,,,,,,,,2.65,
Dexniguldipine,,,,,,,,,,,,8.4,
Dexrazoxane,,,,,,,,,,,,0.55,
Dextromethorphan,,-4.7399998,,,,,,,,,,,
Dextromoramide,1.0,,,,,,,,,,,,
Dezocine,,,,,,,,,,,,5.6,
Diatrizoic Acid (Amidotrizoate),,,,,,,,,,,,0.26,
Diazepam,1.0,,,,,,,,,,,1.0,
Diazoxide,1.0,,,,,,,,,,,0.21,
Dibekacin,,,,,,,,,,,,0.13,
Dichloroacetic Acid,,,,,,,,,,,,0.19,
Diclofenac,1.0,-4.460681,,,,,,,,,,0.22,
Dicloxacillin,1.0,,,,,,,,,,,0.11,
Didanosine,1.0,,,,,,,,,,,0.77,
Dienogest,1.0,,,,,,,,,,,,
Diflomotecan,,,,,,,,,,,,1.42,
Diflunisal,1.0,,,,,,,,,,,0.1,
Digitoxin,1.0,,,,,,,,,,,0.44,
Digoxin,1.0,-5.6316042,,,,,,,,,,4.1,
Dihydrocodeine,0.0,,,,,,,,,,,,
Dihydroergosine,,,,,,,,,,,,4.02,
Dihydroergotamine,0.0,,,,,,,,,,,0.33,
Dihydroquinidine,,,,,,,,,,,,2.8,
Dihydrotetrabenazine isomer A,,-4.6799998,,,,,,,,,,,
Dilevalol,,,,,,,,,,,,4.8,
Diltiazem,1.0,-4.4043612,,,,,,,,,,4.1,
Dimercaprol,0.0,,,,,,,,,,,,
"Dimethyl-4',4'-dimethoxy-5,6,5',6'-dimethylene dioxybiphenyl-2,2'-dicarboxylate (DDB)",,-4.1687455,,,,,,,,,,,
Dimetindene,,,,,,,,,,,,2.16,
Dinaciclib,,,,,,,,,,,,0.32,
Diphenhydramine,1.0,-4.27,,,,,,,,,,6.5,
Diprafenone,,,,,,,,,,,,1.2,
Diprophylline,,,,,,,,,,,,0.42,
Dipyridamole,1.0,,,,,,,,,,,0.82,
Dirithromycin,0.0,,,,,,,,,,,,
Disopyramide,1.0,,,,,,,,,,,0.52,
Distigmine,0.0,,,,,,,,,,,1.0,
Disufenton sodium,,,,,,,,,,,,0.18,
Dixyrazine,0.0,,,,,,,,,,,4.06,
Dobesilic acid,,,,,,,,,,,,0.12,
Docetaxel,,,,,,,,,,,,2.1,
Dofetilide,1.0,,,,,,,,,,,3.3,
Dolasetron,1.0,,,,,,,,,,,2.0,
Domperidone,0.0,,,,,,,,,,,3.4,
Donepezil,1.0,,,,,,,,,,,,
Dopamine,,,,,,,,,,,,0.74,
Doripenem,,,,,,,,,,,,0.23,
Doxacurium,,,,,,,,,,,,0.22,
Doxapram,1.0,,,,,,,,,,,1.2,
Doxazosin,1.0,,,,,,,,,,,1.3,
Doxepin,1.0,,,,,,,,,,,12.0,
Doxifluridine,,,,,,,,,,,,0.28,
Doxofylline,,,,,,,,,,,,1.03,
Doxorubicin,0.0,-6.5900002,,,,,,,,,,22.0,
Doxycycline,1.0,,,,,,,,,,,0.69,
Dronedarone,,-4.52,,,,,,,,,,20.0,
Droperidol,1.0,,,,,,,,,,,1.41,
Drotaverine,1.0,,,,,,,,,,,1.9,
Dynorphin A (1-13),,,,,,,,,,,,0.12,
E15,,-4.1999998,,,,,,,,,,,
E17,,-4.329999900000002,,,,,,,,,,,
E23,,-4.3899999,,,,,,,,,,,
E24,,-4.099999899999999,,,,,,,,,,,
E25,,-4.7399998,,,,,,,,,,,
E28,,-5.1500001,,,,,,,,,,,
E7107,,,,,,,,,,,,10.1,
E7974,,,,,,,,,,,,1.26,
EACV,,-5.8099999,,,,,,,,,,,
EF5154,,-6.119999900000002,,,,,,,,,,,
EF5170,,-5.79,,,,,,,,,,,
EF5232,,-5.29,,,,,,,,,,,
EF5242,,-4.7399998,,,,,,,,,,,
EF5248,,-4.3499999,,,,,,,,,,,
EF5249,,-4.3099999,,,,,,,,,,,
EF5251,,-4.2800002,,,,,,,,,,,
EF5261,,-4.4000001,,,,,,,,,,,
EF5264,,-4.5100002,,,,,,,,,,,
EF5265,,-4.1500001000000015,,,,,,,,,,,
EF5270,,-4.02,,,,,,,,,,,
EF5278,,-4.0,,,,,,,,,,,
EF5283,,-4.139999899999999,,,,,,,,,,,
EF5289,,-4.2600002,,,,,,,,,,,
EF5292,,-4.4400001,,,,,,,,,,,
"EI analogue 101 (MDL 101,146)",,-5.098455,,,,,,,,,,,
"EI analogue 102 (MDL 102,111)",,-4.517849900000001,,,,,,,,,,,
Edaravone,,,,,,,,,,,,0.23,
Edoxaban,,,,,,,,,,,,1.53,
Edrophonium,0.0,,,,,,,,,,,1.1,
Efavirenz,,-4.0500002,,,,,,,,,,,
Eflornithine,1.0,,,,,,,,,,,,
Eletriptan,1.0,,,,,,,,,,,1.6,
Elinafide,,,,,,,,,,,,12.0,
Eltanolone,,,,,,,,,,,,2.0,
Eltoprazine,,,,,,,,,,,,3.6,
Emepronium,0.0,,,,,,,,,,,,
Emetine,,-5.6900001,,,,,,,,,,,
Enalapril,1.0,,,,,,,,,,,,
Enalaprilat,,-5.880000099999998,,,,,,,,,,0.38,
Enalkiren,,,,,,,,,,,,7.5,
Encainide,1.0,,,,,,,,,,,2.2,
Endralazine,1.0,,,,,,,,,,,2.2,
Eniporide,,,,,,,,,,,,1.1,
Enoxacin,1.0,,,,,,,,,,,2.0,
Enoximone,1.0,,,,,,,,,,,1.39,
Enprofylline,,,,,,,,,,,,0.63,
Entacapone,1.0,,,,,,,,,,,0.27,
Epanolol,0.0,,,,,,,,,,,,
Epigallocatechin (EGC),,-6.8284068,,,,,,,,,,,
Epimedin A,,-6.4910722000000005,,,,,,,,,,,
Epimedin B,,-6.5595455000000005,,,,,,,,,,,
Epinephrine,,-6.0188646,,,,,,,,,,,
Epiroprim,,,,,,,,,,,,2.5,
Epirubicin,0.0,,,,,,,,,,,45.0,
Epothilone folate,,,,,,,,,,,,0.09,
Epristeride,,,,,,,,,,,,0.54,
Eprosartan,0.0,,,,,,,,,,,0.17,
Eptaloprost,,,,,,,,,,,,2.4,
Eptifibatide,,,,,,,,,,,,0.17,
Eravacycline,,,,,,,,,,,,2.3,
Ergonovine,,-5.1684265,,,,,,,,,,,
Ergotamine,0.0,,,,,,,,,,,3.6,
Eribulin,,,,,,,,,,,,1.46,
Eriodictyol (28),,-5.2800002,,,,,,,,,,,
Eritoran,,,,,,,,,,,,0.05,
Erlotinib,1.0,-4.4699998,,,,,,,,,,0.77,
Ertapenem,,,,,,,,,,,,0.12,
Erythromycin,1.0,,,,,,,,,,,0.95,
Escin Ia,,,,,,,,,,,,0.28,
Escin Ib,,,,,,,,,,,,0.23,
Esmolol,,,,,,,,,,,,1.2,
Esomeprazole,,,,,,,,,,,,0.2,
Estradiol,0.0,,,,,,,,,,,1.2,
Estramustine phosphate,,,,,,,,,,,,0.12,
Ethacrynic Acid,,,,,,,,,,,,0.26,
Ethambutol,1.0,,,,,,,,,,,1.7,
Ethanol,1.0,,,,,,,,,,,,
Ethimizol,,,,,,,,,,,,0.73,
Ethinylestradiol,,,,,,,,,,,,4.3,
Ethinylestradiol-17-Sulfate,,,,,,,,,,,,0.61,
Ethinylestradiol-3-Sulfate,,,,,,,,,,,,2.3,
Ethionamide,,-4.4000001,,,,,,,,,,,
Ethylparaben,,-4.8102908,,,,,,,,,,,
Etilefrine,,,,,,,,,,,,2.1,
Etodolac,1.0,,,,,,,,,,,,
Etomidate,,,,,,,,,,,,2.7,
Etonogestrel,,,,,,,,,,,,2.87,
Etoposide,1.0,,,,,,,,,,,0.18,
Etoricoxib,,,,,,,,,,,,1.5,
Evodiamine (EDM),,-4.632256,,,,,,,,,,,
Exatecan (acid),,,,,,,,,,,,0.44,
Exemestane,1.0,-4.329999900000002,,,,,,,,,,,
Ezogabine,,,,,,,,,,,,2.5,
F-(S)-IZD,,-6.521439099999999,,,,,,,,,,,
F992,,,,,,,,,,,,0.31,
